tweet_id,tweet_str_id,retweet_from_tweet_str_id,text,hashtags,user_id,original_user_id,created_at,image_url
1163028668463144960,1163028668463144960,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,Seeker_Lady3,thehill,Sun Aug 18 10:03:37 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163028817939587072,1163028817939587072,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,ErikB120,thehill,Sun Aug 18 10:04:12 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163028903495176193,1163028903495176193,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,theresamax,thehill,Sun Aug 18 10:04:33 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163029177173303296,1163029177173303296,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,RoberticodD,thehill,Sun Aug 18 10:05:38 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163029545420611586,1163029545420611586,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,Salarno11,thehill,Sun Aug 18 10:07:06 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163029772932395013,1163029772932395013,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,LPacholey,thehill,Sun Aug 18 10:08:00 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163030053271113734,1163030053271113734,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,juliettetorrez,thehill,Sun Aug 18 10:09:07 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163030411460562944,1163030411460562944,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,RCDan,thehill,Sun Aug 18 10:10:32 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163030784598564865,1163030784598564865,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,profkiki1,thehill,Sun Aug 18 10:12:01 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163030833005023232,1163030833005023232,1163027787801931776,"RT @thehill: Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,pas5974,thehill,Sun Aug 18 10:12:13 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163025084757499904,1163025084757499904,None,"@HuffPost Hope to all is having a good day. From a trump supporter. Trump 2020.peace,love and happiness to all. https://t.co/GY5b2aXZdF",None,IA4HYvbqe7TNq7k,None,Sun Aug 18 09:49:22 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/ECPlJLSXYAAdh-F.jpg
1163025873399762946,1163025873399762946,None,"@nytimes #purescum 
.@realDonaldTrump May the flees of a 1ooo camels nest n your BUTTOCKS! https://t.co/LmSNxJDykj",purescum,steventeaster,None,Sun Aug 18 09:52:30 +0000 2019,http://pbs.twimg.com/media/ECPl3bSVAAI8pSu.jpg
1163027787801931776,1163027787801931776,None,"Tlaib's grandmother to Trump: ""May God ruin"" you https://t.co/nvELpvrp6V https://t.co/w4WJnzg0Fl",None,thehill,None,Sun Aug 18 10:00:07 +0000 2019,http://pbs.twimg.com/media/ECPnm8qW4AEYPpk.jpg
1163029342584262657,1163029342584262657,None,@ABC Trump is number 1 https://t.co/DnH2DJht99,None,TonerRita,None,Sun Aug 18 10:06:17 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/ECPpA97XkAEEpG9.jpg
